Study_Program_ID,Name (1),Name (2),Name (3),Link,Credits,GF
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN3350] Ausgewählte Themen aus dem Bereich Formale Methoden und ihre Anwendungen,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/480385/study-year/1621,5,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2041] Automata and Formal Languages,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456400/study-year/1621,8,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2042] Automaten und formale Sprachen II,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456408/study-year/1621,5,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2227] Compilerbau I,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/520233/study-year/1621,5,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2347] Functional Data Structures,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1338241/study-year/1621,5,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2296] Games on Graphs,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/930144/study-year/1621,5,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,Lambda-Kalkül (1 aus 2),,,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2049] Logik,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456426/study-year/1621,8,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2050] Model Checking,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456482/study-year/1621,8,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2045] Netzwerkanalyse - statistische und formale Modelle und Methoden,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456414/study-year/1621,5,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2052] Petrinetze,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456506/study-year/1621,5,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2053] Programmoptimierung,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456509/study-year/1621,8,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2340] Quantitative Verification,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1254191/study-year/1621,5,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2055] Semantics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456513/study-year/1621,8,1
121,Übergreifende Wahlmodule,Formale Methoden und ihre Anwendungen,[IN2040] Virtuelle Maschinen,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456398/study-year/1621,6,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,,,5,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN99555] Anerkanntes Wahlmodul im Bereich Maschinelles Lernen und Datenanalyse,,,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN99556] Anerkanntes Wahlmodul im Bereich Maschinelles Lernen und Datenanalyse,,,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN99557] Anerkanntes Wahlmodul im Bereich Maschinelles Lernen und Datenanalyse,,,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN2298] Advanced Deep Learning for Physics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/930142/study-year/1621,6,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[CIT433027] Advanced Deep Learning for Robotics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3893427/study-year/1621,8,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[CIT4230003] Advanced Machine Learning: Deep Generative Models,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3471254/study-year/1621,3,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[CIT4230002] Advanced Natural Language Processing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3391371/study-year/1621,5,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN2403] Artificial Intelligence in Medicine,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2930921/study-year/1621,5,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN3440] Ausgewählte Themen aus dem Bereich Maschinelles Lernen und Datenanalyse,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498129/study-year/1621,5,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN2028] Business Analytics and Machine Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2863073/study-year/1621,5,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[CIT4230006] Causal Inference in Time Series,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3494723/study-year/1621,5,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN2346] Introduction to Deep Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1334293/study-year/1621,6,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN2395] Legal Data Science and Informatics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2805476/study-year/1621,6,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN2357] Machine Learning for Computer Vision,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1446338/study-year/1621,5,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN2323] Machine Learning for Graphs and Sequential Data,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1799629/study-year/1621,5,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[CIT423003] Multimodal Deep Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4388388/study-year/1621,5,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[IN2361] Natural Language Processing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1493755/study-year/1621,6,1
121,Übergreifende Wahlmodule,Maschinelles Lernen und Datenanalyse,[CIT4230004] Statistical Foundations of Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3474598/study-year/1621,8,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",,,,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2076] Advanced Computer Architecture,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456672/study-year/1621,6,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2097] Advanced Computer Networking,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/460544/study-year/1621,5,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme","[IN99560] Anerkennung im Bereich Rechnerarchitektur, Rechnernetze und Verteilte Systeme",,,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme","[IN3450] Ausgewählte Themen aus dem Bereich Rechnerarchitektur, Rechnernetze und Verteilte Systeme",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498135/study-year/1621,5,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2324] Connected Mobility Basics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1150616/study-year/1621,8,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[CIT4330013] Design Automation and Simulation for Microfluidic Devices,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3397185/study-year/1621,5,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2259] Distributed Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/756837/study-year/1621,5,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[EI70630] HW/SW Codesign,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1743552/study-year/1621,5,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2075] Microprocessors,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456670/study-year/1621,5,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2098] Mobile verteilte Systeme,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/460548/study-year/1621,5,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2315] Network Coding,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1070916/study-year/1621,6,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2099] Netz- und Systemmanagement,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456992/study-year/1621,4,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2333] Protocol Design,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1826031/study-year/1621,8,1
121,Übergreifende Wahlmodule,"Rechnerarchitektur, Rechnernetze und Verteilte Systeme",[IN2125] Virtualisierungstechniken,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/457032/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,,,,1
121,Übergreifende Wahlmodule,Robotik,[IN2376] Advanced Robot Control and Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1734236/study-year/1621,6,1
121,Übergreifende Wahlmodule,Robotik,[CIT433037] Advanced Robot Learning and Decision-Making,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4388109/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,[IN2352] Angewandte Biorobotik,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1392538/study-year/1621,6,1
121,Übergreifende Wahlmodule,Robotik,[IN3460] Ausgewählte Themen aus dem Bereich Robotik,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498138/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,[IN2356] Autonomes Fahren,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1446290/study-year/1621,3,1
121,Übergreifende Wahlmodule,Robotik,[IN2318] Autonomous Navigation for Flying Robots,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1126210/study-year/1621,2,1
121,Übergreifende Wahlmodule,Robotik,[CIT436000] Beinroboter,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3939503/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,[IN2222] Cognitive Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/487482/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,[IN2305] Cyber-Physical Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/977331/study-year/1621,6,1
121,Übergreifende Wahlmodule,Robotik,[IN2060] Echtzeitsysteme,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261091/study-year/1621,6,1
121,Übergreifende Wahlmodule,Robotik,[IN2061] Einführung in die digitale Signalverarbeitung,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456531/study-year/1621,7,1
121,Übergreifende Wahlmodule,Robotik,[IN2383] Formale Methoden für Cyber-Physical Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1865608/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,[CIT3330000] Introduction to Mobile Robotics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3308453/study-year/1621,6,1
121,Übergreifende Wahlmodule,Robotik,[MW2411] Konzepte und Software Design für Cyber-Physische Systeme,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1624241/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,[IN2405] Neuroprosthetics: Artificial Limbs,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3018441/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,[IN2308] Programmierung und Regelung für Mensch-Roboterinteraktion,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/977264/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,[IN2138] Robot Motion Planning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473874/study-year/1621,5,1
121,Übergreifende Wahlmodule,Robotik,[IN2067] Robotics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261359/study-year/1621,6,1
121,Übergreifende Wahlmodule,Robotik,[IN2068] Sensorgeführte Robotische Manipulation und Lokomotion,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261771/study-year/1621,3,1
121,Übergreifende Wahlmodule,Robotik,[CIT4330017] Trustworthy Machine Learning Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3573501/study-year/1621,3,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,,,,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[IN99570] Anerkanntes Wahlmodul im Bereich Sicherheit und Datenschutz,,,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[EI71070] Advanced Cryptographic Implementations,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1808723/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[CIT333000] Applied Cryptography for Decentralized Systems (ACDS),https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4112127/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[IN3470] Ausgewählte Themen aus dem Bereich Sicherheit und Datenschutz,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498142/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[EI70520] Circuit Design for Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1744305/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[CIT4330015] Coding for Private Reliable and Efficient Distributed Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3539143/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[IN2341] Current Trends in IT Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1264715/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[CIT433040] Embedded Systems and Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4389126/study-year/1621,6,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[IN2407] Hardwaresicherheit,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3106362/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[EI73451] Informationstheoretische Sicherheit,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1366633/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[CIT4330009] IoT Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3395263/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[CIT3330002] IT-Sicherheit 2,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3470518/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[CIT3330003] Kryptografie,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3494362/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[IN2161] Netzwerke für den Zahlungsverkehr,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/458249/study-year/1621,3,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[IN2194] Peer-to-Peer-Systems and Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/487459/study-year/1621,6,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[EI71029] Physical Unclonable Functions,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1439257/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[EI71073] Quantum Computers and Quantum Secure Communications,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1808722/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[EI75671] Ringvorlesung Systemsicherheit,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1235884/study-year/1621,3,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[IN2313] Secure Coding,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1020200/study-year/1621,6,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[IN2178] Security Engineering,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/460596/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[EI71060] Security in Communications and Storage,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1704173/study-year/1621,5,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[EI7243] Sichere Implementierung kryptographischer Verfahren,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/669621/study-year/1621,6,1
121,Übergreifende Wahlmodule,Sicherheit und Datenschutz,[IN2362] Sprachbasierte Sicherheit,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1536250/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,,,,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2345] Algorithmen für Uncertainty Quantification,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1333663/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2001] Algorithms for Scientific Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456346/study-year/1621,8,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2002] Algorithms for Scientific Computing II,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456348/study-year/1621,4,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[NAT7022] Anwendungen von Quantencomputing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3304082/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN3480] Ausgewählte Themen aus dem Bereich Wissenschaftliches Rechnen und High Performance Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498144/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2381] Einführung in Quantum Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1816255/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2400] Fortgeschrittene Konzepte des Quantum Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2981021/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2010] Modelling and Simulation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456362/study-year/1621,8,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2398] Numerische Algorithmen im Hochleistungsrechnen,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2911533/study-year/1621,8,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2310] Parallel Program Engineering,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1060581/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2147] Parallel Programming,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/457062/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2365] Parallel Programming Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1507004/study-year/1621,3,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2306] Scientific Computing in Circuit Simulation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/977334/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[CIT4330012] Software for Quantum Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3397169/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2388] Tensornetzwerke,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2809143/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2387] Time Integration and Differential Equations,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2809326/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wissenschaftliches Rechnen und High Performance Computing,[IN2311] Turbulent Flow Simulation on HPC-Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1060610/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,,,5,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[IN99590] Anerkanntes Wahlmodul im Bereich Wirtschaftsinformatik,,,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[IN99591] Anerkanntes Wahlmodul im Bereich Wirtschaftsinformatik,,,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[IN99592] Anerkanntes Wahlmodul im Bereich Wirtschaftsinformatik,,,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[IN2390] Advanced Deep Learning for Computer Vision: Visual Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2808965/study-year/1621,8,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[CIT323002] AI Governance,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4390207/study-year/1621,2,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[IN2359] Blockchain-based Systems Engineering,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1616748/study-year/1621,5,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[IN2073] Cloud Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456656/study-year/1621,4,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[IN2406] Fundamentals of Artificial Intelligence,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3106358/study-year/1621,6,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[IN2079] IT und Unternehmensberatung,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456924/study-year/1621,3,1
121,Übergreifende Wahlmodule,Wirtschaftsinformatik,[IN2396] Master-Seminar Wirtschaftsinformatik,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3003603/study-year/1621,5,1
