Study_Program_ID,Name (1),Name (2),Name (3),Link,Credits,GF
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[IN2097] Advanced Computer Networking,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/460544/study-year/1619,5,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems","[IN99560] Accepted Elective in Computer Architecture, Computer Networks and Distributed Systems",,,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems","[IN3450] Selected Topics in Computer Architecture, Computer Networks and Distributed Systems",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498135/study-year/1619,5,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[IN2324] Connected Mobility Basics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1150616/study-year/1619,8,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[CIT4330013] Design Automation and Simulation for Microfluidic Devices,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3397185/study-year/1619,5,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[IN2259] Distributed Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/756837/study-year/1619,5,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[EI70630] HW/SW Codesign,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1743552/study-year/1619,5,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[IN2075] Microprocessors,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456670/study-year/1619,5,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[IN2098] Mobile Distributed Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/460548/study-year/1619,5,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[IN2315] Network Coding,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1070916/study-year/1619,6,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[IN2099] Network and System Management,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456992/study-year/1619,4,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[IN2333] Protocol Design,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1826031/study-year/1619,8,1
121,Elective Courses,"Computer Architecture, Computer Networks and Distributed Systems",[IN2125] Virtualization Techniques,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/457032/study-year/1619,5,1
121,Elective Courses,Robotics,,,,1
121,Elective Courses,Robotics,[IN2376] Advanced Robot Control and Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1734236/study-year/1619,6,1
121,Elective Courses,Robotics,[CIT433037] Advanced Robot Learning and Decision-Making,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4388109/study-year/1619,5,1
121,Elective Courses,Robotics,[IN2352] Applied Biorobotics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1392538/study-year/1619,6,1
121,Elective Courses,Robotics,[IN3460] Selected Topics in Robotics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498138/study-year/1619,5,1
121,Elective Courses,Robotics,[IN2356] Autonomous Driving,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1446290/study-year/1619,3,1
121,Elective Courses,Robotics,[IN2318] Autonomous Navigation for Flying Robots,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1126210/study-year/1619,2,1
121,Elective Courses,Robotics,[CIT436000] Legged Robots,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3939503/study-year/1619,5,1
121,Elective Courses,Robotics,[IN2222] Cognitive Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/487482/study-year/1619,5,1
121,Elective Courses,Robotics,[IN2305] Cyber-Physical Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/977331/study-year/1619,6,1
121,Elective Courses,Robotics,[IN2060] Real-Time Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261091/study-year/1619,6,1
121,Elective Courses,Robotics,[IN2061] Introduction to Digital Signal Processing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456531/study-year/1619,7,1
121,Elective Courses,Robotics,[IN2383] Formal Methods for Cyber-Physical Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1865608/study-year/1619,5,1
121,Elective Courses,Robotics,[CIT3330000] Introduction to Mobile Robotics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3308453/study-year/1619,6,1
121,Elective Courses,Robotics,[MW2411] Concepts and Software Design for Cyber-Physical Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1624241/study-year/1619,5,1
121,Elective Courses,Robotics,[IN2405] Neuroprosthetics: Artificial Limbs,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3018441/study-year/1619,5,1
121,Elective Courses,Robotics,[IN2308] Programming and Control for Human-Robot Interaction,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/977264/study-year/1619,5,1
121,Elective Courses,Robotics,[IN2138] Robot Motion Planning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473874/study-year/1619,5,1
121,Elective Courses,Robotics,[IN2067] Robotics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261359/study-year/1619,6,1
121,Elective Courses,Robotics,[IN2068] Sensor-based Robotic Manipulation and Locomotion,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/261771/study-year/1619,3,1
121,Elective Courses,Robotics,[CIT4330017] Trustworthy Machine Learning Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3573501/study-year/1619,3,1
121,Elective Courses,Security and Privacy,,,,1
121,Elective Courses,Security and Privacy,[IN99570] Accepted Elective in Security and Privacy,,,1
121,Elective Courses,Security and Privacy,[EI71070] Advanced Cryptographic Implementations,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1808723/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[CIT333000] Applied Cryptography for Decentralized Systems (ACDS),https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4112127/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[IN3470] Selected Topics in Security and Privacy,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498142/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[EI70520] Circuit Design for Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1744305/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[CIT4330015] Coding for Private Reliable and Efficient Distributed Learning,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3539143/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[IN2341] Current Trends in IT Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1264715/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[EI70530] Embedded Systems and Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1743551/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[CIT433040] Embedded Systems and Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4389126/study-year/1619,6,1
121,Elective Courses,Security and Privacy,[IN2407] Hardware Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3106362/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[EI73451] Information Theoretic Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1366633/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[CIT4330009] IoT Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3395263/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[CIT3330002] IT Security 2,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3470518/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[CIT3330003] Cryptography,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3494362/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[IN2161] Networks for Monetary Transactions,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/458249/study-year/1619,3,1
121,Elective Courses,Security and Privacy,[IN2194] Peer-to-Peer-Systems and Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/487459/study-year/1619,6,1
121,Elective Courses,Security and Privacy,[EI71029] Physical Unclonable Functions,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1439257/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[EI71073] Quantum Computers and Quantum Secure Communications,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1808722/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[EI75671] Lecture Series System Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1235884/study-year/1619,3,1
121,Elective Courses,Security and Privacy,[IN2313] Secure Coding,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1020200/study-year/1619,6,1
121,Elective Courses,Security and Privacy,[IN2178] Security Engineering,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/460596/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[EI71060] Security in Communications and Storage,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1704173/study-year/1619,5,1
121,Elective Courses,Security and Privacy,[EI7243] Secure Implementation of Cryptographic Algorithms,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/669621/study-year/1619,6,1
121,Elective Courses,Security and Privacy,[IN2362] Language-based Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1536250/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,,,,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2345] Algorithms for Uncertainty Quantification,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1333663/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2001] Algorithms for Scientific Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456346/study-year/1619,8,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2002] Algorithms for Scientific Computing II,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456348/study-year/1619,4,1
121,Elective Courses,Scientific Computing and High Performance Computing,[NAT7022] Applications of Quantum Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3304082/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN3480] Selected Topics in Scientific Computing and High Performance Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1498144/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2381] Introduction to Quantum Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1816255/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2400] Advanced Concepts of Quantum Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2981021/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2010] Modelling and Simulation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456362/study-year/1619,8,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2398] Numerical Algorithms for High Performance Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2911533/study-year/1619,8,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2310] Parallel Program Engineering,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1060581/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2147] Parallel Programming,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/457062/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2365] Parallel Programming Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1507004/study-year/1619,3,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2306] Scientific Computing in Circuit Simulation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/977334/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[CIT4330012] Software for Quantum Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3397169/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2388] Tensor Networks,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2809143/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2387] Time Integration and Differential Equations,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2809326/study-year/1619,5,1
121,Elective Courses,Scientific Computing and High Performance Computing,[IN2311] Turbulent Flow Simulation on HPC-Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1060610/study-year/1619,5,1
121,Elective Courses,Information Systems,,,5,1
121,Elective Courses,Information Systems,[IN99590] Accepted Elective Course in Information Systems,,,1
121,Elective Courses,Information Systems,[IN99591] Accepted Elective Course in Information Systems,,,1
121,Elective Courses,Information Systems,[IN99592] Accepted Elective Course in Information Systems,,,1
121,Elective Courses,Information Systems,[IN2390] Advanced Deep Learning for Computer Vision: Visual Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2808965/study-year/1619,8,1
121,Elective Courses,Information Systems,[CIT323002] AI Governance,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4390207/study-year/1619,2,1
121,Elective Courses,Information Systems,[IN2359] Blockchain-based Systems Engineering,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1616748/study-year/1619,5,1
121,Elective Courses,Information Systems,[IN2073] Cloud Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456656/study-year/1619,4,1
121,Elective Courses,Information Systems,[IN2406] Fundamentals of Artificial Intelligence,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3106358/study-year/1619,6,1
121,Elective Courses,Information Systems,[IN2079] IT-Consulting,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456924/study-year/1619,3,1
121,Elective Courses,Information Systems,[IN2396] Advanced Seminar Information Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3003603/study-year/1619,5,1
121,Elective Courses,Information Systems,[IN2101] Network Security,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456996/study-year/1619,5,1
121,Elective Courses,Information Systems,[IN2394] Requirements Engineering,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/2809336/study-year/1619,3,1
121,Elective Courses,Information Systems,[CIT4230000] Strategic IT Management,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/3260506/study-year/1619,4,1
121,Elective Courses,Human Centered Engineering,,,,1
121,Elective Courses,Human Centered Engineering,[IN99580] Accepted Elective in Human Centered Engineering,,,1
121,Elective Courses,Human Centered Engineering,[IN2018] Augmented Reality,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/456372/study-year/1619,6,1
121,Elective Courses,Human Centered Engineering,[IN2093] eLearning - Techniques and Infrastructures,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/460540/study-year/1619,3,1
121,Elective Courses,Human Centered Engineering,[IN2241] Social Computing,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/654521/study-year/1619,5,1
121,Elective Courses,Human Centered Engineering,[IN2111] 3D User Interfaces,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/473857/study-year/1619,6,1
121,Elective Courses,Module Grundlagen,,,,1
121,Elective Courses,Module Grundlagen,[IN0009] Basic Principles: Operating Systems and System Software,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/452822/study-year/1619,6,1
121,Elective Courses,Module Grundlagen,[IN0011] Introduction to Theory of Computation,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/454045/study-year/1619,8,1
121,Elective Courses,Module Grundlagen,[IN0019] Numerical Programming,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/454055/study-year/1619,6,1
121,Elective Courses,Module ohne Zuordnung,,,,1
121,Elective Courses,Module ohne Zuordnung,Zusätzliches (Entwicklungs)praktikum - 1 aus 4,,10,1
121,Elective Courses,Module ohne Zuordnung,[IN99596] Accepted Elective Course in Modules without allocation,,,1
121,Elective Courses,Module ohne Zuordnung,[IN99597] Accepted Elective Course in Modules without allocation,,,1
121,Elective Courses,Module ohne Zuordnung,[CIT323000] Concepts of C++ Programming,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/4110214/study-year/1619,6,1
121,Elective Courses,Module ohne Zuordnung,[IN2169] Guided Research,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/458261/study-year/1619,10,1
121,Elective Courses,Module ohne Zuordnung,[IN2107] Advanced Seminar Course,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1248712/study-year/1619,5,1
121,Elective Courses,Module ohne Zuordnung,[IN2348] Lecture Series: What is digitalization?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1350593/study-year/1619,2,1
121,Elective Courses,Accepted Electives,,,,1
121,Elective Courses,Accepted Electives,[IN9951] Accepted Elective,,,1
121,Elective Courses,Accepted Electives,[IN9952] Accepted Elective,,,1
121,Elective Courses,Accepted Electives,[IN9953] Accepted Elective,,,1
121,Elective Courses,Accepted Electives,[IN9954] Accepted Elective,,,1
121,Elective Courses,Accepted Electives,[IN9955] Accepted Elective,,,1
121,Support Electives,,,,6,1
121,Support Electives,Language Courses,,,6,1
121,Support Electives,Language Courses,German for Master students,,,1
121,Support Electives,Language Courses,Subject-related Language Courses C2,,,1
121,Support Electives,Language Courses,Language Courses on Request,,,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,,,,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[ED0038] Technology, Economy, Society",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/582571/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[ED00471] History of Technology in Early Modern Age,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1010786/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[ED00472] History of Technology in Modern Times I,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1010801/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[ED00473] History of Technology in Modern Times II,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1010878/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[ED0141] Logic,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/658736/study-year/1619,5,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[POL70036] Master Course Special Sociology (3.So.14),https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/673202/study-year/1619,6,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[ED0179] Technology, Nature and Society",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/462989/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[ED0218] Science and Technology Communication,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/754181/study-year/1619,5,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[POL70056] Case Studies on Business Ethics,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1017267/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[ED0312] Science and Technology Communication (for Lectureship),https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1146968/study-year/1619,4,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10516] Advanced Techniques in Modelling Complex Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/694854/study-year/1619,1,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA11216] Agile project management hands-on,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1142612/study-year/1619,1,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30502] Worlds of Working and Living in Literature,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675551/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA20701] Art in Motion. Training for Excellence,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1250255/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10602] Basic Techniques in Modelling Complex Systems,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/694222/study-year/1619,1,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10800] Economic Thinking: Business Management,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/821876/study-year/1619,1,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA30257] Big Band,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/855941/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21103] Big Data - Big Impact?,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/981530/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA20803] Cognitive Science: Thinking, Perceiving, and Knowing",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/828873/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA30803] Cognitive Science: Thinking, Perceiving, and Knowing",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1230673/study-year/1619,3,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10555] Communication and Facilitation in Project Teams,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/679851/study-year/1619,1,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10509] Creative Problem Solving,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675554/study-year/1619,1,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,"[CLA20704] Thinking, Perceiving, and Knowing",https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675557/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA21206] Error,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/1057238/study-year/1619,2,1
121,Support Electives,Studiengangsübergreifende Angebote der Carl von Linde-Akademie,[CLA10510] Change in the German System of Science,https://campus.tum.de/tumonline/ee/ui/ca2/app/desktop/#/slc.cm.reg/student/modules/detail/light/675558/study-year/1619,1,1
